price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,split
672000.00,3,1,1220,8573,1,0,0,4,7,1220,0,1954,0,98004,1390,8573,test
245000.00,3,1.5,1340,7391,1,0,0,4,7,1340,0,1966,0,98198,1300,7391,test
336000.00,3,2.5,1260,1211,3,0,0,3,8,1260,0,2004,0,98103,1270,1211,test
595000.00,4,2.5,2100,3125,2,0,2,3,7,1400,700,1907,1993,98107,2060,5040,test
525000.00,4,2.25,1890,8549,1,0,0,3,8,1890,0,1967,0,98008,1940,7210,test
765000.00,4,2.5,3360,13636,2,0,0,3,10,3360,0,1987,0,98074,2980,10615,test
509500.00,2,2.5,1590,1485,2,0,0,3,8,1300,290,1994,0,98199,1880,3675,test
499500.00,3,2.5,2520,53143,1.5,0,0,3,7,2520,0,1988,0,98019,2020,56628,test
415000.00,3,1,1570,11752,1.5,0,0,5,8,1570,0,1930,0,98133,2010,8291,test
718000.00,5,2.75,2930,7663,2,0,0,3,9,2930,0,2013,0,98056,2750,10335,test
682500.00,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,1550,8460,test
270500.00,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,1680,7848,test
420000.00,2,1.75,1060,4182,2,0,0,3,7,1060,0,1977,0,98115,1760,4590,test
274000.00,2,2,1700,7992,1,0,0,4,7,950,750,1980,0,98023,1700,8030,test
245000.00,4,2.25,2600,6390,1,0,0,3,8,1390,1210,1978,0,98023,2110,6700,test
344000.00,3,2.25,1250,1033,3,0,0,3,8,1250,0,2007,0,98103,1250,1150,test
1150000.00,5,4.25,4010,8252,2,0,0,3,10,4010,0,2015,0,98075,3370,8252,test
585000.00,3,2.5,2060,10839,2,0,0,3,8,2060,0,1987,0,98029,2180,8126,test
550000.00,3,2,3650,843309,2,0,0,4,7,3650,0,1991,0,98070,1870,273992,test
578888.00,2,2,1060,4000,1,0,0,2,7,1000,60,1914,0,98103,1310,4000,test
860000.00,4,2.75,3160,8097,2,0,0,3,9,3160,0,2014,0,98033,2200,8097,test
445000.00,3,1.75,1490,10844,1,0,0,3,7,1210,280,1974,0,98008,2090,9944,test
357823.00,3,1.5,1240,9196,1,0,0,3,8,1240,0,1968,0,98072,1690,10800,test
190000.00,3,1.75,1160,5850,1,0,0,4,6,1160,0,1918,0,98146,1110,8382,test
247500.00,3,2.25,1620,6000,1,0,0,3,7,1280,340,1998,0,98002,1710,6318,test
349950.00,3,2.5,2240,7565,2,0,0,3,8,2240,0,1999,0,98003,2190,8254,test
546200.00,4,2.25,2090,8579,2,0,0,3,8,2090,0,1987,0,98074,1850,8843,test
1208000.00,3,2.25,1590,8520,2,0,0,4,8,1590,0,1980,0,98004,2470,12005,test
165000.00,3,1,1150,19200,1,0,0,4,5,1150,0,1908,0,98001,1290,19200,test
575000.00,3,2,940,5000,1,0,0,3,7,880,60,1941,0,98117,1420,5000,test
170500.00,2,1,1060,7700,1,0,0,3,7,820,240,1981,0,98055,1370,8833,test
215000.00,3,1.75,1430,13399,1,0,0,4,7,900,530,1946,0,98168,1720,6415,test
645000.00,4,3.5,2910,5260,2,0,0,3,9,2910,0,2012,0,98065,2910,5260,test
249950.00,3,1.5,1090,7698,1,0,0,5,7,1090,0,1966,0,98058,1540,7624,test
365000.00,3,2.25,2290,7350,2,0,0,3,8,2290,0,1988,0,98058,2170,7529,test
689000.00,4,2.75,3220,16145,2,0,0,3,10,3220,0,1993,0,98075,3200,12921,test
750000.00,4,2.5,3020,13122,2,0,0,3,9,2540,480,1997,0,98052,3020,10873,test
510000.00,2,1,1270,4500,1.5,0,0,4,7,1270,0,1919,0,98122,2140,4550,test
436000.00,3,2.25,1480,1384,3,0,0,3,8,1480,0,2008,0,98103,1310,1329,test
255000.00,2,1,960,28717,1,0,0,4,6,960,0,1984,0,98070,1860,28717,test
299000.00,2,1.75,1250,34395,1,0,0,4,7,1250,0,1950,0,98003,1910,26042,test
530100.00,3,1,1540,3399,1.5,0,0,3,7,1200,340,1926,0,98117,1500,3914,test
360000.00,4,2.5,2340,13445,2,0,0,3,8,2340,0,1990,0,98042,2340,11188,test
435000.00,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,1730,4094,test
385000.00,3,2,1010,7380,1,0,0,3,7,1010,0,1982,0,98074,1650,9030,test
168000.00,2,2.5,1160,2174,2,0,0,3,7,1160,0,1998,0,98106,1380,1919,test
790000.00,2,1.5,1940,4400,1,0,0,3,7,970,970,1923,0,98112,1480,3080,test
654000.00,4,2.5,2240,7540,1,0,0,3,8,1540,700,1962,0,98115,1960,7250,test
307000.00,3,1,1370,7500,1,0,0,3,7,1370,0,1960,0,98014,1160,7500,test
785000.00,3,2.5,2930,33981,2,0,2,3,9,2930,0,2000,0,98059,3720,35230,test
333700.00,3,2.5,2230,5050,2,0,0,3,7,2230,0,2006,0,98042,2260,5050,test
920000.00,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,98074,2930,12835,test
545000.00,3,2.5,1940,9775,1,0,2,3,8,1440,500,1975,0,98034,2830,9775,test
813000.00,4,2.75,3370,6675,1,0,3,4,8,1920,1450,1948,0,98144,2250,5550,test
349950.00,3,2.5,2390,6441,2,0,0,3,7,2390,0,2002,0,98038,2180,7346,test
365000.00,4,2.5,2540,6688,2,0,0,3,9,2540,0,2002,0,98092,2810,6776,test
236000.00,3,1.75,1300,8976,1,0,0,3,7,1300,0,1967,0,98003,1430,9750,test
445000.00,3,2,1630,8702,1,0,0,3,9,1630,0,1987,0,98056,2250,9890,test
484259.00,4,2.75,2790,5000,2,0,0,3,8,2790,0,2014,0,98045,2620,5527,test
439000.00,2,1,800,5100,1,0,0,3,7,800,0,1945,0,98117,1330,5100,test
235000.00,3,2.25,1670,7606,2,0,0,3,7,1670,0,1990,0,98022,1670,7433,test
190000.00,3,1.75,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,1830,7210,test
1115000.00,3,2.5,4530,22873,2,0,2,5,8,3220,1310,1912,0,98166,3100,18210,test
199000.00,2,1,720,7200,1,0,0,5,6,720,0,1943,0,98058,970,8027,test
393000.00,2,1,980,3350,1,0,0,4,7,980,0,1925,0,98103,1260,4000,test
880000.00,3,1.75,3860,9000,1,0,2,3,9,1930,1930,1970,0,98155,2960,9000,test
225000.00,3,1,1020,8437,1,0,0,5,6,1020,0,1987,0,98022,1420,8500,test
398500.00,3,2.5,1630,1971,2,0,0,3,8,1630,0,1996,0,98177,1630,3451,test
355500.00,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,0,98038,2600,5540,test
899000.00,4,2.5,3720,30649,2,0,0,3,10,3720,0,1988,0,98053,3220,29434,test
330000.00,2,1,1160,32251,1,0,0,3,6,580,580,1963,2000,98010,1160,33656,test
295000.00,4,2,1650,7200,1,0,0,3,7,1650,0,1964,0,98133,1410,7200,test
825000.00,3,3,3730,35900,1,0,0,3,9,2960,770,1979,0,98008,2280,16026,test
536650.00,3,1.75,2090,8910,1,0,0,3,8,1230,860,1975,0,98034,2310,10695,test
400000.00,4,1.75,2670,189486,2,0,4,3,8,2670,0,1972,0,98092,2190,218610,test
385195.00,1,1,710,6000,1.5,0,0,3,6,710,0,2015,0,98144,1440,4800,test
720000.00,3,2.5,2820,14250,2,0,0,3,11,2820,0,1991,0,98074,2820,12600,test
525000.00,4,2.25,2620,98881,1,0,0,3,7,1820,800,1952,0,98070,1728,95832,test
450000.00,2,1,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,1490,5000,test
240000.00,4,2,1750,7800,1,0,0,4,6,1750,0,1944,0,98166,1270,7800,test
910000.00,2,2.5,2000,5150,2,0,4,3,9,2000,0,1992,0,98034,2510,6800,test
760000.00,6,3.75,3810,6150,2,0,0,4,8,3810,0,1977,0,98103,1830,5125,test
450000.00,3,2.5,1990,12793,2,0,0,3,8,1990,0,1993,0,98028,2290,9035,test
247000.00,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,0,98023,2210,8320,test
862000.00,4,2.25,2220,4200,1.5,0,0,5,8,1310,910,1932,0,98199,2020,4940,test
609000.00,4,2.5,2150,37981,2,0,0,3,9,2150,0,1985,0,98052,2450,37981,test
375000.00,3,1.75,1370,19550,1,0,0,3,7,1370,0,1978,2006,98014,1430,17550,test
1500000.00,4,5.5,6550,217374,1,0,0,3,11,5400,1150,2006,0,98058,4110,50378,test
354000.00,2,1,850,5225,1,0,0,3,7,850,0,1949,0,98126,1230,5225,test
299950.00,3,2.5,1870,7942,2,0,0,3,7,1870,0,1990,0,98001,1870,7392,test
255500.00,4,1,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,1590,84070,test
361000.00,3,1,1040,6720,1.5,0,0,3,7,1040,0,1951,0,98155,1880,11407,test
179500.00,3,1,900,8100,1,0,0,4,6,900,0,1959,0,98002,1000,7830,test
339950.00,0,2.5,2290,8319,2,0,0,3,8,2290,0,1985,0,98042,2500,8751,test
485000.00,3,2.25,2440,47916,2,0,0,3,8,2090,350,1991,0,98053,2150,24000,test
735000.00,4,2.75,3040,2415,2,1,4,3,8,3040,0,1966,0,98118,2620,2433,test
297975.00,3,2.25,2820,8100,1,0,0,4,7,1720,1100,1947,0,98168,1040,8100,test
392500.00,3,1,1660,8839,1,0,0,4,7,1660,0,1947,0,98155,1230,9236,test
343500.00,3,2,1660,7509,1,0,0,3,7,1660,0,2002,0,98059,2380,8598,test
245000.00,4,2,1830,10416,1,0,0,3,7,1370,460,1958,0,98146,1830,9271,test
565000.00,4,2.25,2110,10698,2,0,0,4,8,2110,0,1979,0,98027,2220,8252,test
274500.00,3,2.25,1720,9000,1,0,0,4,8,1320,400,1969,0,98023,1930,8000,test
349950.00,3,1,1060,9525,1,0,0,3,7,1060,0,1966,0,98052,1630,9525,test
525000.00,3,3,2600,5238,1.5,0,3,3,9,1890,710,1989,0,98198,2220,4853,test
465000.00,3,2.5,1450,5175,1,0,0,3,8,1030,420,1995,0,98133,1740,9250,test
555000.00,3,2,2240,11250,1,0,0,3,8,2240,0,1968,0,98008,2200,12500,test
276750.00,3,2,1620,12482,1,0,0,4,7,1290,330,1989,0,98042,1560,8499,test
802000.00,2,2.5,2210,6327,1,0,0,3,8,2210,0,2003,0,98053,2170,6327,test
420000.00,3,2.25,1770,8165,2,0,0,3,7,1770,0,1977,0,98034,1650,8165,test
352500.00,3,1.75,1860,7881,1,0,0,3,7,1160,700,1986,0,98198,1490,7527,test
300000.00,3,2.5,1260,3855,2,0,0,3,8,1260,0,1999,0,98059,1310,3344,test
257700.00,4,2.25,1600,6202,2,0,0,4,7,1600,0,1986,0,98038,1530,6298,test
850000.00,3,3.5,2620,11148,2,0,4,4,9,2060,560,1977,0,98008,2590,10796,test
330000.00,3,2.25,1440,5150,2,0,0,3,7,1440,0,1997,0,98106,1530,5238,test
207000.00,3,1,1490,8995,1,0,0,4,7,1490,0,1954,0,98168,1490,9000,test
555000.00,5,2.5,2450,5047,2,0,0,3,8,2450,0,2007,0,98011,2450,4478,test
1250000.00,5,5,5000,32909,2,0,0,3,10,5000,0,2000,0,98075,3030,12601,test
250000.00,5,1.5,2520,5753,1.5,0,0,4,7,1510,1010,1928,0,98022,1620,6875,test
505000.00,3,2,1260,5460,1,0,0,3,7,1260,0,1972,0,98034,1510,5460,test
652000.00,3,2,1700,4080,1,0,0,4,7,850,850,1941,0,98117,1480,5100,test
310000.00,3,1,1020,55756,1,0,0,3,7,1020,0,1961,0,98042,1490,12745,test
790000.00,4,2.75,2840,11900,1,0,3,4,9,1640,1200,1961,0,98136,2790,10070,test
660000.00,4,1.75,1870,10450,1,0,0,3,8,1620,250,1978,0,98005,2060,10450,test
229500.00,2,1.75,1870,6625,1,0,0,3,7,960,910,1948,0,98178,1680,6000,test
255000.00,3,1,1440,11330,1,0,0,3,7,1440,0,1965,0,98168,1580,10100,test
669888.00,4,2.75,2550,7591,2,0,0,3,9,2550,0,1989,0,98059,2670,7796,test
295832.00,5,1,1410,6400,1,0,0,5,7,960,450,1955,0,98198,1400,6500,validation
355000.00,3,2.25,2550,9674,1,0,0,3,7,1850,700,1959,0,98178,2240,9674,validation
439000.00,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,0,98034,2060,8155,validation
248000.00,4,3,2163,5883,2,0,0,3,7,2163,0,2006,0,98001,1700,10143,validation
252350.00,3,2,1650,7352,1,0,0,3,7,1160,490,1979,0,98058,1710,7350,validation
250000.00,4,1.5,2500,6300,1,0,0,4,7,1500,1000,1961,0,98032,1720,8925,validation
450000.00,3,1,1160,36831,1,0,0,3,7,1160,0,1938,0,98028,1800,15640,validation
285000.00,4,2,1760,5500,1,0,1,3,7,780,980,1925,2004,98118,1510,5500,validation
650000.00,5,2.25,2400,13450,1,0,0,5,7,1200,1200,1957,0,98008,1950,10361,validation
502000.00,4,1.5,1700,8400,1,0,0,3,7,1700,0,1953,0,98177,1750,8475,validation
411000.00,4,2.75,2150,9915,1,0,0,5,8,1240,910,1976,0,98056,1980,9325,validation
1339000.00,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,98136,3030,28598,validation
451300.00,3,2.5,1420,814,2,0,0,3,8,1140,280,2008,0,98136,1340,1382,validation
274950.00,3,1.75,1840,16679,1,0,0,3,8,1840,0,1989,0,98001,1910,15571,validation
250000.00,3,1,1460,10914,1,0,0,4,7,1460,0,1959,0,98058,1490,8314,validation
272000.00,3,2,1380,7476,1,0,0,3,7,1380,0,1989,0,98001,1600,7227,validation
424000.00,3,2.5,1820,7500,2,0,0,3,8,1820,0,1985,0,98052,2040,8304,validation
1735000.00,4,2.25,3040,5000,2,0,3,4,9,2080,960,1926,0,98105,2870,5000,validation
625000.00,3,1.75,1780,4500,1,0,0,4,7,920,860,1922,0,98117,1360,4000,validation
192500.00,1,1,470,63737,1,0,2,5,5,470,0,1924,0,98022,1350,46762,validation
459000.00,4,2,1560,3840,1,0,0,4,6,960,600,1924,0,98117,1560,4800,validation
175000.00,2,1,660,5000,1,0,0,3,6,660,0,1915,0,98106,1000,5000,validation
614306.00,2,2.25,2210,5500,1,0,0,4,8,1410,800,1968,0,98117,2140,6600,validation
225000.00,3,2.25,1470,6808,1,0,0,3,7,1160,310,1984,0,98023,1570,7881,validation
370000.00,3,1,1170,1105,1,0,0,3,7,1170,0,1965,0,98126,1380,1399,validation
270000.00,3,2.25,2080,4252,1.5,0,0,3,7,1550,530,2003,0,98042,2080,2275,validation
690000.00,5,3.25,3370,7313,2,0,0,4,8,2140,1230,1988,0,98029,2990,7806,validation
275000.00,2,1,770,4840,1,0,0,4,7,770,0,1927,0,98126,930,4840,validation
300000.00,4,2.5,2303,3826,2,0,0,3,8,2303,0,2006,0,98092,2516,4500,validation
627800.00,4,1.75,2010,12044,1,0,0,3,9,2010,0,1982,0,98074,2200,11144,validation
177500.00,3,1.5,1220,6000,1,0,0,3,7,1220,0,1968,0,98055,1660,6000,validation
170000.00,2,1,1280,21750,1.5,0,0,5,6,1280,0,1912,0,98001,1520,21750,validation
1180500.00,3,1.75,1610,7200,1,0,0,3,8,1090,520,1973,0,98112,3790,7200,validation
446950.00,5,2.5,2250,7945,1,0,0,4,7,1360,890,1977,0,98034,1820,7866,validation
839900.00,4,2.5,3420,7462,2,0,0,3,9,3420,0,2002,0,98074,3080,8031,validation
502000.00,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,2680,5992,validation
817250.00,3,2.5,2980,7202,2,0,0,3,8,2980,0,1999,0,98033,2430,7280,validation
336000.00,3,2.5,2110,4549,2,0,0,4,8,2110,0,1989,0,98042,2110,4030,validation
495000.00,2,1,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,1800,11355,validation
1160000.00,5,1.75,2870,9680,1,0,4,5,9,1440,1430,1966,0,98008,2940,9729,validation
326000.00,3,2.25,1930,3462,2,0,0,3,7,1930,0,2004,0,98019,1930,2952,validation
350000.00,4,2,1720,7210,1,0,0,3,7,860,860,1971,0,98034,1250,7210,validation
368000.00,3,2.5,2080,4307,2,0,0,3,7,2080,0,2004,0,98065,2080,4947,validation
291750.00,3,2.25,1310,12825,1,0,0,3,7,1310,0,1950,2013,98166,1600,11250,validation
937500.00,4,2.5,3130,21100,1,0,4,3,9,2530,600,1956,0,98177,3680,23000,validation
445000.00,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,98118,1850,4400,validation
1230000.00,5,4,4390,6656,2,0,0,3,9,2930,1460,2008,0,98199,1560,6656,validation
540000.00,3,1.75,2110,7129,1,0,0,3,8,1280,830,1982,0,98052,1810,8674,validation
269500.00,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,1650,6025,validation
556000.00,3,1.75,1640,7437,1,0,0,3,7,1090,550,1948,0,98126,1640,7436,validation
249000.00,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,2450,25927,validation
385000.00,3,1.75,1180,10541,1,0,0,4,7,940,240,1981,0,98074,1230,10879,validation
240000.00,4,2,1790,14690,1,0,1,4,7,1670,120,1960,0,98198,2440,10664,validation
492500.00,2,2.25,1600,80400,2,0,0,4,7,1600,0,1978,0,98070,1600,198414,validation
500000.00,3,2.25,2010,7447,2,0,0,3,8,2010,0,1985,0,98028,2230,7846,validation
320000.00,3,1.75,1480,7225,1,0,0,4,7,1480,0,1965,0,98056,1430,7201,validation
734000.00,4,2.5,3490,18521,2,0,0,4,9,3490,0,1990,0,98077,2850,18521,validation
490000.00,3,2.5,2410,11900,1,0,2,4,9,1600,810,1989,0,98023,3090,11902,validation
415000.00,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,1320,4465,validation
595000.00,3,2.5,1910,3075,2,0,0,3,8,1910,0,2001,0,98029,1940,3485,validation
716000.00,4,2.25,2480,9780,1,0,0,4,8,1900,580,1975,0,98052,2640,9780,validation
531000.00,3,2.25,1910,8390,1,0,0,3,7,1910,0,1979,0,98034,2410,8390,validation
612500.00,4,2.5,2550,10623,2,0,0,3,9,2550,0,1992,0,98029,2750,8100,validation
400000.00,3,1,1690,6658,1,0,0,3,7,1690,0,1942,1982,98133,1080,5925,validation
705000.00,3,2.5,1580,1321,2,0,2,3,8,1080,500,2014,0,98107,1530,1357,validation
738515.00,5,2.75,3360,9200,2,0,0,3,9,3360,0,2014,0,98011,3360,9713,validation
360000.00,3,2,1960,8846,1,0,3,4,6,980,980,1940,0,98178,2190,6363,validation
346500.00,3,3.25,1570,2048,2,0,0,3,8,1290,280,2006,0,98126,1570,2006,validation
338000.00,5,2,1860,9000,2,0,0,3,7,1860,0,1980,0,98045,1390,9752,validation
528000.00,3,2,1560,6300,1,0,0,3,7,1560,0,1924,0,98126,1620,6300,validation
506000.00,2,1,1570,8210,1,0,0,4,8,1150,420,1952,0,98177,1680,8196,validation
1125000.00,5,1.75,1910,5640,2,0,0,4,9,1910,0,1906,0,98112,2050,5400,validation
881000.00,5,3,2510,4125,1.5,0,3,5,8,1590,920,1925,0,98144,2190,5415,validation
820000.00,3,2.5,2990,10711,1,1,4,3,9,1560,1430,1976,1991,98198,2870,11476,validation
400000.00,4,2.5,3140,12792,2,0,0,4,9,3140,0,1977,0,98042,2510,12792,validation
90000.00,3,1,980,2490,2,0,0,4,6,980,0,1969,0,98092,980,3154,validation
639000.00,4,2.5,2150,12028,2,0,0,4,8,2150,0,1982,0,98052,1800,11777,validation
210000.00,3,1,1040,8970,1,0,0,4,6,1040,0,1961,0,98023,1040,8450,validation
1381000.00,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,2400,9525,validation
465000.00,3,3,2290,15600,1,0,0,3,8,1420,870,1948,1990,98001,1890,14143,validation
415000.00,4,1.75,2230,9625,1,0,4,3,8,1180,1050,1955,0,98178,2300,8211,validation
325000.00,3,2.5,2330,8627,1,0,0,4,7,1480,850,1980,0,98055,1940,9607,validation
535000.00,3,1.75,1380,3561,1,0,0,4,7,860,520,1925,0,98117,1820,4593,validation
772000.00,4,2.5,2110,3750,2,0,0,3,8,2110,0,2000,0,98117,1700,5000,validation
399950.00,3,2.5,2000,30605,2,0,0,4,8,2000,0,1989,0,98042,1930,35350,validation
555000.00,5,2.75,2810,13144,1,0,0,3,8,1440,1370,1964,0,98007,2480,13144,validation
200000.00,1,1.5,1010,1157,2,0,0,3,8,950,60,2007,0,98126,1360,1688,validation
625000.00,2,1,2160,2192,1,0,0,5,8,1170,990,1925,0,98119,1150,2152,validation
925000.00,4,4.25,3770,13058,2,0,0,4,8,3770,0,1983,0,98028,2200,12255,validation
321500.00,1,1,730,1942,1,0,0,3,7,730,0,2008,0,98144,1020,2183,validation
184000.00,3,1,1100,8680,1,0,0,3,6,1100,0,1962,0,98023,1100,9220,validation
764000.00,3,2,1420,4080,1.5,0,0,5,8,1420,0,1904,0,98103,1220,3060,validation
390000.00,3,2.25,1490,4539,2,0,0,3,7,1490,0,2009,0,98028,1750,4667,validation
630000.00,4,2.5,2540,8706,2,0,0,3,9,2540,0,1997,0,98075,2540,6239,validation
873000.00,3,2.25,2720,54450,2,0,0,3,11,2720,0,1997,0,98027,3170,60548,validation
830000.00,3,3,2080,10521,1.5,0,0,3,9,2080,0,2004,0,98034,3730,11840,validation
686000.00,3,1.5,1840,9990,2,0,0,5,8,1840,0,1961,0,98177,2100,12474,validation
300000.00,4,1.75,1820,5015,1,0,0,4,6,1190,630,1926,0,98108,1530,9130,validation
475000.00,2,1,920,5157,1,0,0,3,6,920,0,1909,0,98118,1700,5150,validation
259000.00,3,2,1390,7120,1,0,0,3,7,1390,0,1988,0,98030,1530,7688,validation
386180.00,2,1.5,960,1829,2,0,0,3,7,960,0,2005,0,98122,1470,1829,validation
286000.00,3,1,950,8400,1,0,0,3,7,950,0,1958,0,98056,1250,8400,validation
725000.00,6,3,2480,12000,2,0,0,3,8,2480,0,1972,0,98007,2220,8580,validation
456500.00,3,1,1290,3880,1.5,0,0,4,7,1290,0,1919,0,98117,1290,4850,validation
385000.00,4,1.75,1690,4080,1,0,0,4,7,870,820,1984,0,98144,1320,4080,validation
530000.00,3,1.75,1690,8190,1,0,0,4,8,1690,0,1958,0,98005,1840,8705,validation
353000.00,3,2.5,1250,864,3,0,0,3,8,1250,0,2004,0,98115,1330,2298,validation
460000.00,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,98117,1640,5500,validation
839000.00,5,4,4280,11307,2,0,0,3,10,2710,1570,1996,0,98027,3080,11307,validation
683000.00,3,2.5,2300,9218,2,0,2,3,9,2300,0,1998,0,98027,2730,9930,validation
454200.00,4,2.5,2630,5379,2,0,0,3,8,2630,0,2004,0,98059,2630,5379,validation
393000.00,4,1.75,1790,11801,1,0,0,4,8,1790,0,1974,0,98056,2000,12988,validation
295000.00,3,1,1380,7575,1,0,0,4,7,1380,0,1963,0,98056,1320,7600,validation
395000.00,4,1,1980,10350,1,0,0,4,7,1430,550,1968,0,98027,1890,13140,validation
445700.00,3,2.5,1270,1180,3,0,0,3,8,1270,0,2001,0,98107,1320,1180,validation
736000.00,2,1,1500,4000,1,0,0,3,8,1100,400,1933,0,98109,1980,4000,validation
370000.00,4,3,2490,5706,2,0,0,3,9,2490,0,2005,0,98042,2650,5880,validation
554000.00,2,2,1920,6045,1,0,0,3,8,1920,0,2003,0,98053,1670,5200,validation
646000.00,4,2.5,2310,4079,2,0,0,3,8,2310,0,2008,0,98117,1220,4800,validation
315000.00,4,2.25,2550,9736,1,0,0,4,8,2550,0,1967,0,98002,1770,9686,validation
726000.00,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,1010,3880,validation
1045000.00,4,3,2790,3600,2,0,0,3,8,1880,910,1905,2013,98119,1360,3600,validation
549010.00,2,1.75,1560,4141,1,0,0,4,7,880,680,1942,0,98117,1210,4141,validation
182200.00,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,1800,8274,validation
1325000.00,3,2.5,2280,5000,2,0,3,4,9,2280,0,1926,0,98105,2200,5000,validation
649000.00,3,3.25,1720,936,2,0,0,3,8,1030,690,2004,0,98112,1720,1527,validation
475000.00,2,2,1540,54450,2,0,0,3,7,1540,0,1983,0,98053,2280,29918,validation
675000.00,4,2.5,2810,11120,2,0,0,3,9,2810,0,1982,0,98074,3100,12672,validation
560000.00,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,2030,8744,validation
720000.00,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103,1950,3600,validation
550000.00,3,3.5,1450,1091,2,0,0,3,8,1200,250,2007,0,98119,1490,3017,validation
209000.00,3,1,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,1270,5184,validation
439888.00,2,2,1300,6515,1,0,0,3,8,1300,0,2005,0,98053,1640,6009,validation
493000.00,4,2.5,2070,4270,2,0,0,3,8,2070,0,2010,0,98028,2070,4610,validation
392000.00,4,2.5,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,1830,7217,validation
825000.00,3,1.75,1930,8442,1,0,0,4,7,1930,0,1953,0,98004,1790,8442,validation
481015.00,3,2.25,1550,5511,2,0,0,3,8,1550,0,1987,0,98033,1620,5511,validation
852000.00,4,2.5,2620,7328,2,0,0,3,8,2620,0,1983,0,98118,1670,5080,validation
465000.00,5,3,2010,7264,1,0,0,3,7,1290,720,1990,0,98103,1510,7326,validation
355900.00,3,2.5,2090,3821,2,0,0,3,7,2090,0,2008,0,98038,2040,4200,validation
465000.00,3,1,800,3060,1.5,0,0,4,6,800,0,1903,0,98117,1180,3060,validation
440000.00,3,2.5,1650,4929,2,0,0,3,7,1520,130,2007,0,98108,1520,2287,validation
531000.00,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,0,98115,2140,4770,validation
284000.00,4,1.75,1880,8800,1,0,0,3,7,1130,750,1960,0,98168,1340,8733,validation
545000.00,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,1931,0,98059,1100,39504,validation
415885.00,3,1,1310,4163,1,0,0,4,7,1310,0,1964,0,98126,1120,4166,validation
570000.00,4,2,1790,7800,1,0,0,5,8,1790,0,1972,0,98008,2150,7838,validation
1750000.00,4,2.75,3560,8975,2,0,0,3,10,3560,0,2014,0,98004,3440,12825,validation
705000.00,5,3,2380,5000,2,0,0,5,7,2380,0,1909,0,98107,1800,4650,validation
336000.00,3,2,1060,11765,1,0,0,4,6,1060,0,1951,0,98125,1500,9151,validation
472000.00,4,3.25,4350,7090,2,0,0,3,8,2870,1480,1999,0,98042,2490,7266,validation
440000.00,3,1,1050,7500,1,0,0,3,6,1050,0,1900,0,98136,1380,7500,validation
674250.00,4,2.5,2780,35000,1,0,0,4,9,2780,0,1985,0,98072,2740,35072,validation
570000.00,2,1,1060,4000,1,0,0,4,7,1060,0,1910,0,98115,1770,4000,validation
216000.00,3,1,1730,7950,1,0,0,4,7,1180,550,1961,0,98198,1830,8890,validation
1275000.00,4,1.75,3720,8448,1,0,3,4,9,1960,1760,1947,0,98199,2540,7064,validation
255000.00,2,1,1220,2500,1,0,0,3,6,770,450,1910,0,98126,1540,3000,validation
914600.00,4,3,3180,80837,2,0,0,3,11,3180,0,1985,0,98072,3180,38715,validation
525000.00,3,2,1600,16530,1,0,0,5,7,1600,0,1967,0,98075,1850,41006,validation
590000.00,2,1,1530,6450,1,0,0,4,7,1530,0,1920,0,98117,1530,5000,validation
295000.00,5,3.5,2100,5107,2,0,0,3,7,1410,690,1999,0,98178,1410,5650,validation
240000.00,2,1.5,1078,1263,2,0,0,3,7,1078,0,1990,0,98028,1078,1263,validation
780000.00,4,2.75,3430,6500,2,0,0,3,9,3050,380,2006,0,98052,3070,6802,validation
