"","id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","sqft_living15","sqft_lot15","split"
"831",831,212000,3,1.5,1060,9225,1,0,0,4,7,1060,0,1955,0,1270,9375,"train"
"832",832,612500,4,2,1690,35346,1,0,0,3,7,1690,0,1967,0,2050,37846,"train"
"833",833,555000,4,2.5,2160,10987,1,0,0,4,8,1440,720,1981,2003,1280,11617,"train"
"834",834,1688000,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,2580,5000,"train"
"835",835,250000,3,1.75,1770,8868,1,0,0,4,7,1770,0,1959,0,1630,9706,"train"
"836",836,1220000,3,3.25,3030,5600,2,0,2,3,9,2220,810,1905,2005,2040,6600,"train"
"837",837,770000,3,1.75,1720,5000,1,0,0,3,9,1720,0,1954,2014,2120,4188,"train"
"838",838,465000,3,1.75,1510,4800,1,0,2,3,7,860,650,1925,2011,1510,4800,"train"
"839",839,626000,3,1,1040,4240,1,0,0,4,7,860,180,1924,0,1170,4240,"train"
"840",840,250000,2,1,800,5220,1,0,0,3,6,800,0,1943,0,1910,5376,"train"
"841",841,667000,5,2,1900,5470,1,0,0,3,7,1180,720,1930,1965,1300,3250,"train"
"842",842,212500,3,1.5,1270,7128,1,0,0,4,6,1270,0,1954,0,1270,7986,"train"
"843",843,289900,3,1.75,1899,11325,2,0,0,3,7,1899,0,1943,2005,2000,10454,"train"
"844",844,1185000,4,2.75,3020,8622,2,0,0,3,9,3020,0,1976,2003,3060,14303,"train"
"845",845,899000,4,2.5,4080,10295,2,0,0,3,10,4080,0,1998,0,3470,10295,"train"
"846",846,450000,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,1140,4676,"train"
"847",847,285000,4,3.5,2770,10505,2,0,0,3,8,2770,0,1940,2015,1760,10505,"train"
"848",848,500000,4,3,2450,4668,2,0,0,3,8,2450,0,2004,0,2460,4895,"train"
"849",849,612500,4,2,2060,5000,1,0,0,3,7,1030,1030,1949,2013,1280,5000,"train"
"850",850,410000,4,2.25,2200,8292,2,0,0,3,7,2200,0,1990,0,1090,8290,"train"
"851",851,800000,2,2.25,1730,31491,2,1,2,4,7,1730,0,1947,1988,1400,12410,"train"
"852",852,800000,4,2.5,2390,10000,1,0,0,3,9,1590,800,1975,0,1900,9752,"train"
"853",853,317000,6,3.5,2120,5840,2,0,0,5,7,2120,0,1979,0,1860,8000,"train"
"854",854,450000,3,2,1610,4364,2,0,0,3,8,1610,0,1996,0,2010,4364,"train"
"855",855,970000,4,3.25,2790,5420,1,0,3,3,9,1130,1660,1963,2013,2530,7200,"train"
"856",856,382500,3,2,1150,6249,1,0,0,3,7,1150,0,1952,2006,2470,7751,"train"
"857",857,216600,3,1.75,2200,7700,1,0,0,3,7,1240,960,1975,0,1770,7360,"train"
"858",858,443500,2,1,1330,4140,1,0,0,4,7,930,400,1919,1940,1410,5100,"train"
"859",859,538000,3,3.5,2620,10137,2,0,0,3,8,1970,650,1992,0,1960,7680,"train"
"860",860,226450,3,1.75,1730,7200,1.5,0,0,4,6,1730,0,1944,0,860,7200,"train"
"861",861,550000,3,1,1110,6000,1,0,0,3,7,1110,0,1904,0,1460,6000,"train"
"862",862,1075000,4,4.25,3500,8750,1,0,4,5,9,2140,1360,1951,0,3110,8750,"train"
"863",863,331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,1440,2225,"train"
"864",864,664000,6,2.5,3190,12196,2,0,0,4,8,3190,0,1979,0,2790,13068,"train"
"865",865,616500,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,1880,3000,"train"
"866",866,668000,4,2.5,2670,4410,2,0,0,3,8,2670,0,1999,0,2670,4410,"train"
"867",867,799990,4,3.5,2540,5808,2,0,0,5,8,1820,720,1910,1986,1520,5461,"train"
"868",868,235000,4,1.5,2070,7245,1,0,0,4,7,1060,1010,1964,0,1450,7350,"train"
"869",869,909950,5,3.75,3050,8972,2,0,0,3,9,3050,0,2014,0,2750,8979,"train"
"870",870,522500,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,0,2460,14326,"train"
"871",871,580000,3,2.25,1670,7416,1,0,0,4,7,1220,450,1974,0,1710,7416,"train"
"872",872,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,2002,1440,5408,"train"
"873",873,370000,2,1,820,6550,1,0,0,3,7,820,0,1949,2012,1640,6550,"train"
"874",874,497000,3,3,2060,1850,2,0,0,3,8,1400,660,2007,0,1910,2951,"train"
"875",875,550000,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,1880,3350,"train"
"876",876,287653,3,1,1050,16050,1,0,0,4,7,1050,0,1960,1981,1610,27600,"train"
"877",877,565000,4,1.5,2190,8296,2,0,0,3,7,2190,0,1935,1963,1160,8160,"train"
"878",878,980000,5,2.5,2750,6000,1.5,0,0,3,8,1750,1000,1904,1994,1520,4158,"train"
"879",879,515000,2,2.5,1330,1249,3,0,0,3,8,1330,0,2004,0,1430,1328,"train"
"880",880,212644,3,1,1570,9650,1.5,0,0,5,5,1570,0,1922,0,1330,9650,"train"
"881",881,605000,3,2.5,2460,138085,2,0,0,4,9,2460,0,1977,0,2090,219542,"train"
"882",882,283000,3,2,1820,15068,2,0,2,3,7,1520,300,1920,2014,1490,9589,"train"
"883",883,230000,5,2,1930,6120,1.5,0,0,3,6,1930,0,1941,1969,1130,6120,"train"
"884",884,450000,4,2.75,2900,6400,2,0,0,3,7,2040,860,1911,1970,1340,6144,"train"
"885",885,405000,2,1.75,1710,4234,2,0,0,3,7,1330,380,1920,1979,1530,4556,"train"
"886",886,299000,4,2,2320,12000,1,0,0,3,7,1720,600,1943,2014,1390,6000,"train"
"887",887,225000,4,1.75,1420,10300,2,0,0,3,7,1420,0,1950,2001,1420,10300,"train"
"888",888,826000,3,3.25,2330,4000,1,0,2,3,10,1730,600,1964,2000,2080,4000,"train"
"889",889,385000,4,1.75,1690,4080,1,0,0,4,7,870,820,1984,0,1320,4080,"train"
"890",890,550000,6,4.5,4520,40164,2,0,0,3,9,3580,940,1953,2008,2870,13068,"train"
"891",891,818000,3,3.25,2200,4800,2,0,2,3,7,1910,290,1943,1996,1410,4800,"train"
"892",892,340000,4,2.75,3527,7200,2,0,0,3,7,3527,0,2005,0,2490,7200,"train"
"893",893,600000,2,2.5,2410,102366,1,0,0,4,7,1940,470,1912,1989,2460,310582,"train"
"894",894,358000,4,2,2200,3060,1,0,0,3,7,1100,1100,1908,2000,1410,5100,"train"
"895",895,910000,3,3.5,3020,4082,2,0,0,3,9,2080,940,1954,2004,2060,5102,"train"
"896",896,468000,3,2,1570,6300,1,0,0,3,7,820,750,1953,2005,1510,4281,"train"
"897",897,2150000,3,2.75,3470,9610,3,1,4,3,11,3470,0,1989,2000,4130,11875,"train"
"898",898,552775,3,2.5,1900,18414,2,0,0,3,8,1900,0,1971,2007,2900,39921,"train"
"899",899,405000,3,2.75,1310,7300,1,0,0,3,7,1310,0,1957,0,1310,7030,"train"
"900",900,770000,5,3,237,6000,1.5,0,2,1,232,1340,1030,1926,2003,1350,4500,"train"
"901",901,991700,4,3,2290,2350,2,0,1,3,9,1610,680,1924,2011,1610,3820,"train"
"902",902,1208000,4,3.75,3250,10949,2,0,0,4,9,2940,310,1930,1989,2340,15234,"train"
"903",903,850000,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,2080,4160,"train"
"904",904,265000,3,2.5,1440,7741,1,0,0,4,7,1000,440,1983,0,1680,7316,"train"
"905",905,790000,4,2.5,3020,36893,2,0,0,3,9,3020,0,1986,2007,3020,36444,"train"
"906",906,299800,4,1.5,1530,9000,1,0,0,4,6,1530,0,1976,0,1520,8500,"train"
"907",907,850000,4,3,3330,4000,1,0,0,3,8,1790,1540,1958,0,1610,4000,"train"
"908",908,219950,2,1,1010,4120,2,0,0,3,6,1010,0,1907,1953,1200,4120,"train"
"909",909,438000,2,1,1120,6380,1,0,0,3,7,1120,0,1942,1994,1230,6380,"train"
"910",910,310000,3,1.5,1060,6954,1,0,0,4,6,1060,0,1983,0,1560,6372,"train"
"911",911,1495000,4,3.25,3070,10375,2,0,0,3,10,2180,890,1962,2005,2500,11194,"train"
"912",912,470000,5,3.25,3910,7077,2,0,0,3,9,2710,1200,2000,0,2650,7077,"train"
"913",913,505000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,0,1510,5460,"train"
"914",914,412500,3,1.75,1530,6300,1,0,0,3,6,1530,0,1942,2004,920,6300,"train"
"915",915,740000,4,2.5,2300,9900,1,0,2,3,8,1600,700,1961,0,2510,7500,"train"
"916",916,258500,3,2.5,1800,9000,2,0,0,3,7,1800,0,1983,0,1670,8486,"train"
"917",917,857500,4,2.75,2960,5040,2,0,3,3,9,2210,750,1952,1993,2270,5500,"train"
"918",918,2200000,3,2,3570,30456,1,0,1,3,8,2070,1500,1946,1982,3570,27418,"train"
"919",919,338800,4,2.25,1800,2752,2,0,0,3,8,1800,0,2014,0,1800,2752,"train"
"920",920,692500,6,1.75,2230,10080,1,0,0,3,7,1390,840,1969,0,2110,8475,"train"
"921",921,805000,3,2.25,2860,11250,1,0,1,5,8,2290,570,1956,0,2030,11250,"train"
"922",922,330000,2,1,1160,32251,1,0,0,3,6,580,580,1963,2000,1160,33656,"train"
"923",923,469000,4,1.75,2960,11347,1,0,0,4,8,1570,1390,1946,0,1660,8911,"train"
"924",924,660000,4,1.75,2780,9900,2,0,0,4,10,2780,0,1978,0,2600,12000,"train"
"925",925,529888,4,2.5,3140,8455,2,0,0,3,8,3140,0,2003,0,3140,7391,"train"
"926",926,168500,2,1,1020,7742,1,0,0,4,6,1020,0,1935,1978,1510,7742,"train"
"927",927,180000,3,1,1090,6771,1.5,0,0,3,7,1090,0,1929,0,1230,4662,"train"
"928",928,725000,4,2.25,2880,8882,2,0,0,4,8,2480,400,1965,0,2460,9610,"train"
"929",929,1260000,2,1.5,2700,7225,1.5,0,4,3,8,1660,1040,1910,2008,2970,5150,"train"
"930",930,320000,2,1,1140,3834,1.5,0,0,3,6,1140,0,1911,0,1190,5750,"train"
"931",931,691500,4,2.5,2600,7200,2,0,0,3,7,2600,0,1962,2002,1790,6175,"train"
"932",932,670000,5,3.5,3860,9600,1,0,3,4,8,2660,1200,1973,0,2440,9600,"train"
"933",933,459000,2,2,1480,804,3,0,0,3,8,1480,0,2008,0,1380,1751,"train"
"934",934,1245000,6,3.25,3750,14150,2,0,2,5,9,2750,1000,1936,1968,2140,7968,"train"
"935",935,377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,1300,7208,"train"
"936",936,375950,3,1.75,1480,7560,1,0,0,3,6,1100,380,1920,1985,1510,7250,"train"
"937",937,190000,3,1,1510,8760,1,0,0,4,6,1510,0,1946,0,1040,7828,"train"
"938",938,1388000,4,3,4040,20001,1,0,0,3,9,2020,2020,1972,2001,2990,20098,"train"
"939",939,1378000,5,3.5,5150,12230,2,0,2,3,10,3700,1450,2007,0,2940,13462,"train"
"940",940,245000,2,1,1020,7679,1,0,0,5,6,1020,0,1942,0,1280,6497,"train"
"941",941,374950,3,2.5,2120,9653,2,0,0,3,8,2120,0,1992,0,1780,9801,"train"
"942",942,594950,5,2.5,3280,6553,2,0,0,3,9,3280,0,2012,0,3360,7242,"train"
"943",943,755000,4,2.5,2120,10202,1,0,0,4,7,1620,500,1960,0,1570,10762,"train"
"944",944,750000,4,1.75,2100,6613,2,0,0,3,8,2100,0,1909,2004,1630,5750,"train"
"945",945,555000,3,2,1980,3478,1.5,0,0,4,7,1440,540,1929,0,1610,3478,"train"
"946",946,2125000,4,2.75,3190,19513,2,0,4,4,10,3190,0,1982,0,2750,13496,"train"
"947",947,350000,3,1.75,1320,10500,1,0,0,3,7,1320,0,1966,0,1310,10500,"train"
"948",948,397500,3,1.25,1510,13737,1,0,3,4,6,810,700,1961,0,2560,10202,"train"
"949",949,1240000,5,4,4410,14380,2,0,0,3,11,4410,0,2006,0,2720,11454,"train"
"950",950,350000,3,2.25,1550,5401,2,0,0,3,7,1550,0,2000,0,1740,4485,"train"
"951",951,400000,4,2,2680,13680,2,0,2,4,7,2350,330,1943,1965,1430,11000,"train"
"952",952,1675000,3,2.5,3490,8343,2,1,4,4,9,2150,1340,1939,1991,2990,13104,"train"
"953",953,950000,5,3.25,2700,3650,2,0,2,3,9,2070,630,1926,2014,1940,4000,"train"
"954",954,435000,2,1,1060,3036,1.5,0,0,4,6,1060,0,1943,0,1730,5535,"train"
"955",955,670000,3,2.25,3340,13805,1,0,0,3,8,3340,0,1950,1992,2060,12304,"train"
"956",956,439900,2,2,1410,12282,1.5,0,0,5,8,1410,0,1909,1988,1410,8931,"train"
"957",957,305000,4,2.5,2430,9103,2,0,0,3,8,2430,0,1990,0,2260,8090,"train"
"958",958,770000,3,2.5,2190,2658,2,0,3,4,9,2190,0,1979,0,2315,2538,"train"
"959",959,783200,4,2,1590,5400,1,0,2,3,7,990,600,1900,0,2190,4800,"train"
"960",960,581000,4,2,2510,13695,1,0,0,4,7,1280,1230,1961,2001,1220,12500,"train"
"961",961,630000,4,2.5,2510,35020,1,0,0,4,8,1610,900,1977,0,2080,34398,"train"
"962",962,515000,5,3.5,2310,5249,2,0,0,3,8,1560,750,2000,0,1900,7296,"train"
"963",963,968060,4,2.5,2620,16200,1,0,2,4,7,1570,1050,1950,1993,3050,11875,"train"
"964",964,1210000,4,2.75,3650,6982,2,0,2,4,9,2530,1120,1951,2003,3140,7894,"train"
"965",965,355000,4,2.5,1780,15000,2,0,0,2,7,1780,0,1993,0,2005,9680,"train"
"966",966,650000,5,1.75,1260,4500,1.5,0,0,3,7,1260,0,1926,0,1410,4388,"train"
"967",967,503000,2,1.75,2860,59612,1,1,4,3,8,1510,1350,1948,2003,2720,59612,"train"
"968",968,573300,2,1.75,1290,6600,1,0,2,3,7,870,420,1951,0,2380,7370,"train"
"969",969,831000,4,3,2170,4000,2,0,0,4,9,1610,560,1982,2011,1670,4000,"train"
"970",970,264250,3,1,1420,7420,1.5,0,0,3,6,1420,0,1944,0,1290,6600,"train"
"971",971,1295000,5,3.5,3700,8504,2,0,0,3,8,2750,950,1950,2014,2370,6246,"train"
"972",972,375000,3,2.75,1890,3930,2,0,0,3,8,1890,0,1999,0,2100,4259,"train"
"973",973,1015000,3,3.5,2880,11340,1,0,0,3,8,1690,1190,1980,2013,2530,11340,"train"
"974",974,615000,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,2040,35124,"train"
"975",975,712000,3,2.5,2375,4094,2,0,0,3,9,2375,0,2002,0,2095,4442,"train"
"976",976,460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,2380,63162,"train"
"977",977,400000,4,1.75,1770,12875,1,0,0,3,8,1770,0,1988,0,2150,12875,"train"
"978",978,2152500,4,3.25,3840,6214,1.5,0,3,4,10,2590,1250,1939,0,3280,5915,"train"
"979",979,1165000,3,2.5,2670,5000,2,0,3,5,9,2000,670,1942,1995,2320,5000,"train"
"980",980,555000,4,2.25,1720,2300,1,0,0,3,7,860,860,1940,2014,1720,4680,"train"
"981",981,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,1700,3750,"train"
"982",982,475000,3,1.75,1260,10065,1,0,0,3,7,1260,0,1954,2014,1320,10278,"train"
"983",983,455000,2,1,830,4000,1,0,0,4,6,830,0,1947,0,1420,4000,"train"
"984",984,970500,3,2.75,2470,10125,2,0,0,3,8,2470,0,1960,2012,2290,10125,"train"
"985",985,160000,2,1,1020,13647,1,0,0,5,6,1020,0,1915,1974,980,8250,"train"
"986",986,1468000,4,3.25,5010,34460,2,0,0,3,12,5010,0,1988,0,4760,34460,"train"
"987",987,800000,4,2.5,2680,7200,1,0,0,3,8,1380,1300,1952,2013,1950,8520,"train"
"988",988,290000,4,2,1560,8800,2,0,0,5,6,1560,0,1942,1967,1480,10000,"train"
"989",989,500000,3,1.75,1700,6120,1,0,0,3,7,1700,0,1952,0,1330,6120,"train"
"990",990,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,780,5300,"train"
"991",991,689000,4,2.5,2110,6069,2,0,0,3,9,2110,0,1999,0,2180,9000,"train"
"992",992,700000,4,2.25,2440,9450,1.5,0,0,3,7,2440,0,1947,2014,1720,7503,"train"
"993",993,849900,2,2,2280,641203,2,0,0,3,9,2280,0,1990,0,2030,224334,"train"
"994",994,416000,3,2.5,1710,1296,3,0,0,3,8,1510,200,2004,0,1610,1282,"train"
"995",995,295000,2,1,820,288367,1,0,0,3,6,820,0,1930,1986,1580,8154,"train"
"996",996,319500,3,1,1190,8450,1,0,0,5,6,1190,0,1961,0,1660,8450,"train"
"997",997,900000,3,3,2990,30869,2,0,0,3,10,2990,0,1951,2003,1750,15802,"train"
"998",998,542000,3,1.75,1070,8030,1,0,0,3,7,1070,0,1966,2014,1540,7875,"train"
"999",999,765000,4,2.25,2030,2222,2,0,0,3,9,1610,420,2015,0,1420,2222,"train"
"1000",1000,440000,3,1,105,7500,1,0,0,1,100,1050,0,1900,0,1380,7500,"train"
"1001",1001,480000,2,1.5,1008,26487,1,1,4,4,6,1008,0,1943,2002,1132,24079,"validation"
"1002",1002,465000,3,2,1560,8509,1,0,0,3,8,790,770,1969,0,1410,7428,"validation"
"1003",1003,439800,3,1.5,1120,6900,1,0,0,5,7,1120,0,1956,0,1300,7000,"validation"
"1004",1004,275000,3,1.5,1390,48257,1,0,0,3,6,1390,0,1922,2013,1440,45302,"validation"
"1005",1005,465000,4,2.5,2090,9702,1,0,0,5,7,1320,770,1965,0,1850,7200,"validation"
"1006",1006,550000,4,1.75,2410,8447,2,0,3,4,8,2060,350,1936,1980,2520,14789,"validation"
"1007",1007,620000,3,1.75,2410,35236,1,0,0,3,8,2410,0,1980,2001,2110,16980,"validation"
"1008",1008,427800,3,1.75,1340,13241,1,0,2,3,7,1340,0,1985,0,2090,9704,"validation"
"1009",1009,215500,3,2,1380,9000,2,0,0,2,7,1380,0,1946,1982,1460,9732,"validation"
"1010",1010,385000,4,2.5,1620,5280,2,0,0,4,7,1620,0,1924,1971,1590,5280,"validation"
"1011",1011,240000,2,1.5,1670,9880,1,0,0,4,7,1670,0,1941,1963,1670,9807,"validation"
"1012",1012,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,3590,12670,"validation"
"1013",1013,289000,3,1.75,1260,8400,1,0,0,3,7,1260,0,1954,0,1290,8750,"validation"
"1014",1014,307000,3,2,1790,7259,1,0,0,3,7,1390,400,1980,0,1790,7700,"validation"
"1015",1015,310000,3,1.75,1490,9120,1,0,0,5,7,1490,0,1959,0,1340,8040,"validation"
"1016",1016,580000,4,3.25,3569,8327,2,0,0,3,10,3569,0,2013,0,2550,5251,"validation"
"1017",1017,416500,3,1,1100,4184,1,0,0,4,7,1100,0,1965,0,1630,4366,"validation"
"1018",1018,360000,5,2.5,2880,6902,1,0,0,3,8,1680,1200,1976,2007,2080,5586,"validation"
"1019",1019,231000,4,2,1530,6375,2,0,0,3,7,1530,0,1942,1983,1500,8712,"validation"
"1020",1020,397000,4,2.5,2320,11717,2,0,0,3,8,2320,0,1997,0,2320,9714,"validation"
"1021",1021,830000,4,3,2020,6000,1,0,0,3,8,1220,800,1968,2015,1400,6000,"validation"
"1022",1022,500012,4,2.5,2400,9612,1,0,0,3,8,1230,1170,1962,2009,2430,5539,"validation"
"1023",1023,425000,2,1,1250,5880,1,0,0,3,6,900,350,1948,0,1520,5020,"validation"
"1024",1024,705000,4,2.75,2780,6207,2,0,0,3,8,2780,0,2001,0,2660,5592,"validation"
"1025",1025,260000,3,2.25,1610,7423,2,0,0,4,7,1610,0,1990,0,1530,8102,"validation"
"1026",1026,1340000,3,3,2960,5500,2,0,2,3,10,2440,520,1937,1990,2960,5876,"validation"
"1027",1027,582000,3,1.75,1820,3140,2,0,0,5,8,1820,0,1949,1990,2030,5499,"validation"
"1028",1028,195000,4,1.75,1320,7694,1,0,0,3,7,1320,0,1928,1972,1620,8468,"validation"
"1029",1029,210000,3,2.25,2140,9775,1,0,0,4,7,1470,670,1978,0,2050,8625,"validation"
"1030",1030,320000,3,1.75,2300,41900,1,0,0,4,8,1310,990,1939,0,1160,8547,"validation"
"1031",1031,880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,2002,2370,6120,"validation"
"1032",1032,270000,4,2.5,1900,8282,1,0,0,3,7,1900,0,1968,1997,1420,8350,"validation"
"1033",1033,382000,4,1,1740,4400,1.5,0,0,3,7,1740,0,1924,0,1590,4400,"validation"
"1034",1034,184000,3,1.75,1490,10125,1,0,0,4,7,1490,0,1962,0,2488,4981,"validation"
"1035",1035,589500,3,3.25,2310,3075,2,0,0,3,8,1730,580,2005,0,2310,3075,"validation"
"1036",1036,499000,2,1.75,2040,114562,1,0,0,4,7,2040,0,1968,0,1850,94960,"validation"
"1037",1037,394000,3,1,1450,7930,1,0,0,4,6,1150,300,1923,0,1040,7740,"validation"
"1038",1038,451000,2,1,900,6000,1,0,0,3,7,900,0,1944,2004,1460,4800,"validation"
"1039",1039,215000,3,1,1060,7900,1,0,0,3,7,1060,0,1961,2001,1310,7900,"validation"
"1040",1040,1565000,4,2.75,2970,12750,1.5,0,1,4,7,2130,840,1918,1986,1980,15300,"validation"
"1041",1041,850000,3,3,1910,4800,1.5,0,0,3,9,1910,0,1900,1991,1280,1310,"validation"
"1042",1042,507000,3,2.25,1810,8158,1,0,0,3,8,1450,360,1984,0,1740,9532,"validation"
"1043",1043,485000,3,2,1420,4080,1.5,0,0,3,7,1420,0,1905,2013,1420,4590,"validation"
"1044",1044,1088000,3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,2370,8113,"validation"
"1045",1045,800000,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1984,1760,2669,"validation"
"1046",1046,430000,4,3.75,2452,4800,2,0,0,3,7,2452,0,1936,1994,1180,4800,"validation"
"1047",1047,449900,3,1.75,1760,8266,1,0,0,5,7,1760,0,1954,0,1400,8519,"validation"
"1048",1048,980000,4,2.5,3780,10962,2,0,0,3,10,3780,0,1990,0,3310,11651,"validation"
"1049",1049,268000,4,1.5,1730,7020,1.5,0,0,4,5,1730,0,1953,0,1110,7020,"validation"
"1050",1050,402000,3,1,1200,6825,1,0,0,3,7,1200,0,1954,2013,1470,8100,"validation"
"1051",1051,925000,3,2.5,2690,7000,2,0,0,5,7,1840,850,1943,0,1800,6435,"validation"
"1052",1052,530000,3,1,1500,5750,1.5,0,0,4,7,1050,450,1927,0,1500,5060,"validation"
"1053",1053,503000,3,2.5,2190,4882,2,0,0,3,9,2190,0,1999,0,2190,7055,"validation"
"1054",1054,1150000,5,4.25,4010,8252,2,0,0,3,10,4010,0,2015,0,3370,8252,"validation"
"1055",1055,685000,3,2.75,3150,219978,2,0,0,4,9,3000,150,1990,0,3180,218235,"validation"
"1056",1056,1830000,4,4.25,4500,215186,2,0,3,3,11,2630,1870,2009,0,3030,25447,"validation"
"1057",1057,865000,3,1.5,1790,7526,1,0,0,3,7,1790,0,1953,2014,2080,10943,"validation"
"1058",1058,213550,3,2.5,1580,8541,2,0,0,3,7,1580,0,1990,0,1640,7542,"validation"
"1059",1059,567000,3,2.25,1800,6875,1,0,0,4,8,1230,570,1974,0,1800,8749,"validation"
"1060",1060,255000,2,1,960,20954,1,0,0,3,7,960,0,1977,0,1240,9752,"validation"
"1061",1061,400000,4,2.25,1970,8941,2,0,0,3,7,1970,0,1973,0,1880,7793,"validation"
"1062",1062,660000,2,1,1670,8195,1,0,0,3,7,1670,0,1954,1975,1980,7500,"validation"
"1063",1063,270000,3,1,1010,14510,1,0,0,5,7,1010,0,1974,0,2020,44866,"validation"
"1064",1064,314950,3,2,1760,9732,1,0,0,3,7,1760,0,1996,0,1910,9231,"validation"
"1065",1065,704300,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,1710,4080,"validation"
"1066",1066,640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,2160,5120,"validation"
"1067",1067,399950,3,1.5,2080,5244,1,0,0,3,7,1190,890,1959,0,1850,6982,"validation"
"1068",1068,605000,6,2,2610,9132,1,0,0,4,8,1320,1290,1965,0,2170,8000,"validation"
"1069",1069,750000,4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,2610,5400,"validation"
"1070",1070,898000,5,2.25,2700,9000,2,0,0,5,9,2700,0,1987,0,2630,9000,"validation"
"1071",1071,650000,3,1.75,1550,5000,1,0,0,3,7,1250,300,1911,2011,1110,5000,"validation"
"1072",1072,399000,4,2.5,2800,4687,2,0,0,3,9,2800,0,2005,0,2750,4750,"validation"
"1073",1073,7062500,5,4.5,10040,37325,2,1,2,3,11,7680,2360,1940,2001,3930,25449,"validation"
"1074",1074,460000,3,1.75,1210,7500,1,0,0,3,7,1210,0,1951,0,1250,6000,"validation"
"1075",1075,188000,3,1.75,1660,7350,1,0,0,2,8,1660,0,1979,0,1840,7673,"validation"
"1076",1076,863500,4,3,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,1260,2780,"validation"
"1077",1077,309500,3,1.5,1340,13560,1,0,0,3,7,1340,0,1968,0,1540,15000,"validation"
"1078",1078,601450,2,3.25,1840,1500,3,0,0,3,8,1840,0,2001,0,1910,2500,"validation"
"1079",1079,400000,2,1.75,1800,224769,1,0,0,3,7,1420,380,1950,2008,1620,112384,"validation"
"1080",1080,437000,2,3,1460,1452,2,0,0,3,8,1140,320,2007,0,1460,1452,"validation"
"1081",1081,665000,4,2,2970,52567,2,0,0,3,8,2970,0,1924,1985,3280,46676,"validation"
"1082",1082,424500,3,1.75,1460,7700,1,0,0,3,7,1460,0,1979,0,1720,7280,"validation"
"1083",1083,412450,3,2,1910,13505,1,0,0,3,8,1910,0,1955,0,2010,8000,"validation"
"1084",1084,1175000,3,2.5,1970,23180,1,1,4,3,8,1100,870,1937,1998,3030,34689,"validation"
"1085",1085,450000,3,2,2320,17688,1,0,0,3,8,2320,0,1952,1994,1610,14482,"validation"
"1086",1086,875000,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926,0,1860,4416,"validation"
"1087",1087,295000,4,2.25,1830,5720,2,0,0,3,7,1830,0,2003,0,1960,5754,"validation"
"1088",1088,1506000,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,3240,5800,"validation"
"1089",1089,329500,3,1,1810,13068,1,0,0,4,7,1360,450,1941,0,1400,13068,"validation"
"1090",1090,725000,4,2.5,3750,218506,2,0,0,3,10,3750,0,1991,0,2540,39413,"validation"
"1091",1091,1307000,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,2450,3500,"validation"
"1092",1092,550000,3,1.75,1830,9720,1,0,1,3,7,1150,680,1928,1976,3380,10854,"validation"
"1093",1093,400000,3,1,1690,6658,1,0,0,3,7,1690,0,1942,1982,1080,5925,"validation"
"1094",1094,299950,3,1,1410,81021,1,0,0,3,7,1410,0,1949,1981,2000,81021,"validation"
"1095",1095,295000,3,1.5,850,2500,1,0,0,3,7,850,0,1986,0,850,5000,"validation"
"1096",1096,411605,4,2.5,2658,3960,2,0,0,3,9,2658,0,2014,0,2578,4200,"validation"
"1097",1097,865000,4,2,2750,5527,2,0,0,3,8,2130,620,1901,1987,1290,1764,"validation"
"1098",1098,291750,3,2.25,1310,12825,1,0,0,3,7,1310,0,1950,2013,1600,11250,"validation"
"1099",1099,420000,5,2.75,2540,27007,1,0,0,3,8,1520,1020,1980,2014,1800,26572,"validation"
"1100",1100,419000,2,1.75,1510,4980,1,0,0,3,8,1510,0,2006,0,1350,4157,"validation"
"1101",1101,550000,4,3,2670,5000,2,0,2,3,7,2670,0,1916,1978,2300,5000,"validation"
